Unnamed: 0,web-scraper-order,web-scraper-start-url,article,title,stance,perspective
147,1582733989-728,https://www.debate.org/opinions/should-abortion-be-legal,Imagine if you were the one being killed what were you gonna do that is breaking the rule of killing people and i think that since you will be busy aborting wont you be scared to be dead even if you were raped maybe it was God's plan that child will be a blessing to you and dont you think that maybe one day you will also die and meet those innocent babies you have killed i dont have much to say but please try to figure out this and you shall see that God will do something great for you,It should be illegal,against,[16]
1323,1582734815-1470,https://www.debate.org/opinions/is-abortion-wrong,"I do not believe abortion is okay. If is essentially a form of murder. There is only one person who has the right to take the life of anybody, who all know who that is..The great almighty.   The fact that partial birth abortion is still going on today makes me sick to my stomach. Should be banned!!",It is not right no matter what,against,[16]
86,1582733989-712,https://www.debate.org/opinions/should-abortion-be-legal,"It doesn't matter if it's the mother's choice or someone else's to abort a baby: IT'S MURDER. Think about it this way, if you say that it's the mother's choice, you're saying that a certain living creature's life is a choice of someone else. I definitely don't want someone to have the legal option to kill me, even if they are family.",It's only fair,against,[16]
1991,1582734972-2154,https://www.debate.org/opinions/should-abortion-be-illegal,"Someone shouldn't be able to tell you that you can't abort your child. It's your choice to make. If your in a bad place, can't afford a baby, or were even raped you won't want to keep it. It is all up to the women carrying the child, not the government.",It's your choice,for,[2]
2173,1582735052-2481,https://www.debate.org/opinions/is-abortion-wrong,"The fetus can't consent to abortion nor can it consent to birth. It's silly to assume it would even choose to live. Its a biased view from people already alive. The mother ALWAYS makes the choice for it. There are over 8 billion on the planet. If we start forcing people to have More and more kids, NOBODY will live. The planet has finite resources. The decision should be left to the mother, not a bunch of bureaucrats.",The fetus has no say.,for,[2]
846,1582734815-1599,https://www.debate.org/opinions/is-abortion-wrong,"Think about it would you go off and kill your mother or father or baby brother/sister whats the different between a baby in the womb, your mother was born your father was born. People just don't understand how wrong it really is...So its woman's choice right let them be a murderer they will see there sit on judgement day.The child is a pure soul haven't even sinned yet, so kill an innocent child is so wrong they could grow up to be somebody great could change the persons life instead of killing it just give it up for adoption, before u kill think about it.",Are you a baby killer?,against,[16]
219,1582733989-744,https://www.debate.org/opinions/should-abortion-be-legal,"There's an adequate amount of resources used to prevent un-needed child birth, yet you still become pregnant? It's your fault you became pregnant and not the fault of a fetus. Also, very little abortions happen because of rape and even if you were raped, the suspect probably is behind bars and you could easily give the baby up for adoption.",Abortion Should Be Illegal,against,[25]
2323,1582735052-2596,https://www.debate.org/opinions/is-abortion-wrong,"I'm pretty sure that no one talks about that. Everyday I turn on the news and see something about a child being neglected and abused, sometimes even killed. I would never, NEVER, bring a child into the world if I knew I wasn't ready for it. I've seen this so many times. My family works social services, so I know exactly what happens when a child is born into a chaotic environment.",And the stories of mothers harming their children?,for,[11]
1455,1582733723-286,https://www.debate.org/opinions/should-abortion-be-legal,"Listen guys, abortion is a woman's choice and nobody else's. A law should not determine a woman's life and future. What if you found out having your baby would cost you yours and the child's life? I'm just saying that whilst everyone's opinion matters the mothers is the most important. It's her child and not yours.",Listen up guys.,for,[2]
798,1582734815-1849,https://www.debate.org/opinions/is-abortion-wrong,"Abortion is murdering unborn children who do not have a say if they want to die.  We are about the people and that person who is being killed is not heard and will never be heard.  So what the mother is poor give the child to an orphanage.  Don't kill it, that is murder and murder is a crime.",Murder,against,[16]
346,1582734815-1248,https://www.debate.org/opinions/is-abortion-wrong,"Biology's 7 Signs of Life are all found in a fetus. Biology's definition of what is life matches a fetus as well. Did you know that 1 billion babies have been killed globally since 1973? 50 million a year... That's the body count of the ENTIRE Iraq War every day. According to the studies, less than 1% of those is over rape or incest.",Biology says it's all.,against,[16]
1428,1582733723-258,https://www.debate.org/opinions/should-abortion-be-legal,"Just because you take away the right for woman to have an abortion doesn't mean that will stop them. Anyone with money can easily fly to mexico and have the pregnancy terminated over there, or worse, they can purchase something from the drug store to terminate the fetus themselves. Causing there life to be threatened.     Just like smoking weed. Weed is illegal but does that stop the billions of people that smoke weed to stop? No, that just makes them find a seeking way to get weed and sometimes its very unsafe and kills them. But when people want something, they tend to try and get it. No matter the consequence.",Its better to have something legal and safe than illegal and unsafe.,for,[7]
2053,1582734972-2143,https://www.debate.org/opinions/should-abortion-be-illegal,"A fetus is a living thing, however if a woman can't make a good life for the child after it is born due to poverty, disease, or some other reason, is it worth the child being born? The child may have to live its life knowing that his or her mother and/or father didn't want them.",It is a choice.,for,[11]
838,1582734815-1665,https://www.debate.org/opinions/is-abortion-wrong,"Abortion is clearly wrong . If the government can choose when life is life and when life is not life, then that puts all of humanity in grave danger. We should accept a human as it is the moment it begins to form, the moment the sperm cell and the egg cell link",Abortion is wrong,against,[17]
1743,1582735052-2287,https://www.debate.org/opinions/is-abortion-wrong,"No, abortion is not wrong. Because, what if you got raped or something? And you can not keep that child? What are you to do now? Because, you can not keep that baby, or fetius. What ever you want to call it. But, you can't keep it. Cause, it is just not nesasary to keep a baby that you having KNOWING you got RAPED!","No, aborion is not wrong at all!",for,[11]
1129,1582734700-1141,https://www.debate.org/opinions/should-abortion-be-illegal,A fetus is a living human from the moment of contraception. The cells instantly begin to divide and from the joining of the egg and sperm that fetus is already developing. There are no fine lines about when in the pregnancy the fetus is human. It starts growing right away. Period. A fetus is a human with it's own unique set of DNA and destroying that is murder.,Fetus's are HUMANS,against,[16]
350,1582734815-1311,https://www.debate.org/opinions/is-abortion-wrong,"If you get pregnant, and you didn't mean to, you should still give that child a chance. Yes, when you abort the baby it may not even be a baby yet, but how would you feel if your mother took away your only chance to live. Your mother decided for you, you get no chance. How is that fair? Every living creature deserves a chance, never should a mother take the chance for an amazing person to never be known. my mom didn't want me, if she didn't have me, I would never get my chance to show people I can be someone, and I will be someone. so think about the future your taking away from your unborn child. Then walk out of that clinic.",Give that baby a chance to live...,against,[17]
2039,1582735052-2486,https://www.debate.org/opinions/is-abortion-wrong,"In most cases, abortion is ending the life of a perfectly healthy human in the early stages of development. Most often, that life would have come into this world completely successfully and that person would have been as valid as you or I or anyone we know. There is no doubt, barring disease or deformation, abortion is a terrible decision to have to make. It's very sad. However, much of the world is sad and unfair and abortion should be completely legal. For most people, having an abortion is a painful decision they will carry with them for the rest of their lives and will, hopefully, change their future behavior in order to avoid having to make the same decision again. Most people have an abortion because they got pregnant ""accidentally"" and do not want or feel ready to have a child. Which is exactly the reason to get an abortion. People die everyday, of old age, of disease, of accidents, from murder, from war and from abortion. Death is a part of life, mortality is 100% and death from abortion is no more or less right or wrong than any other death. This is the game, these are the rules and no, life isn't fair and neither is death. Or, it's all fair and exactly as it should be. I'm still deciding.",Abortion is unfortunate,for,[11]
3,1582733957-502,https://www.debate.org/opinions/is-abortion-a-womans-right,"One person's freedom ends where it infringes on another person's rights. In the case of pregnancy, a woman's right to control her body doesn't give her the right to damage the fetus's body, unless the pregnancy poses a direct threat to her own life (self-defense is always justified).

Inherent to this is the assumption that the fetus is a person, which is the only logical conclusion from the biological evidence. By 4 weeks, the fetus has a brain and a heart, making it more than a lump of cells, and a DNA test will confirm that it's human.",Life trumps Choice.,against,[17]
1849,1582735052-2318,https://www.debate.org/opinions/is-abortion-wrong,"According to many of   the ""pro-life"" people ""abortion is murder."" I have 2 answers to this statement: #1 According to science, the human fetus doesn't even have a brain, heart, spinal cord or any other organs   for 3 weeks after conception. Therefore, if it doesn't have a brain, is it truly alive? If it doesn't have a beating heart,   is it truly alive? In my opinion, no, they are not alive, they are just a fertilized cell that hasn't really started growing. #2 Most likely, everyone thinks murder is wrong because the people that die have something to live for or have good memories that should be preserved. By this definition, abortion, at any stage, can not be murder, because the fetus can't have memories or anything to live for yet.",It Isn't Life Yet,for,[3]
1372,1582733723-159,https://www.debate.org/opinions/should-abortion-be-legal,"If the mother cannot afford to have the child it is fine. I am not a mother but with my mother having me, 2 others and one on the way i know its hard and it cost alot of money. If you cannot afford to live yourself you dont have to put your child through that. It will be hard because you will love them so much and you wont be able to pay for everything they want. I believe abortion is ok if you are not ready.",Its their own life.,for,[7]
1360,1582734815-1488,https://www.debate.org/opinions/is-abortion-wrong,"Do my eyes deceive me? No matter what anyone says i think that that is between god and the mother and dont forget the human inside of you the bible says your accountable for what   your child does until a curtain age so what will you say when god asks"" wheres my child i let you carry?"" just please enlighten me on what your planning on saying",50% said no??????,against,[16]
1437,1582733723-366,https://www.debate.org/opinions/should-abortion-be-legal,"As a young women who has been a victim of sexual abuse, I like to know that if I were to get pregnant I could get an abortion. I believe that if a women uses contraceptives properly, is raped, or will be harmed during child birth, she should be allowed to right to give up that child. Many people argue that the child could be adopted, but we already have thousands of unwanted children in foster homes.","My body, my choice",for,[11]
1769,1582734972-1972,https://www.debate.org/opinions/should-abortion-be-illegal,"I don't think half of you understand what ""living"" really is?
Let me ask you if a man's heart stops beating, should a firefighter try and resuscitate the man? After all, the man is dead, correct? No.
Someone is confirmed dead when they have no more brain activity. Which is exactly why when someones' heart stops, they try and get it pumping again because they are not dead yet.
Another example of this would be someone in a coma. They feel nothing, taste nothing, and can't even BREATHE on their own. Therefore, they are technically not alive, however not dead either because they are being supported. Without that support, however, they would be dead. That is why euthanasia exists.
The ""baby"" in the woman's womb is not alive within the legal time that abortions are available at regular abortion clinics. Therefore, it should be legal. Especially since the person who is alive should have full access to do what they want with their body. No one has the right to tell another what to do with their body. Men have sex all the time and have no consequences. Women should not be forced to give birth to a child if they do not want to.","The ""baby"" Is Not Alive",for,[3]
639,1582734700-1035,https://www.debate.org/opinions/should-abortion-be-illegal,"There are many ways to prevent child birth besides abortion. Such as condoms, abstinence, day after pills, daily pills, and many more ways to prevent. These are just some main reasons.   Another thing is that abortion is very expensive which may also break your bank.   The pill is not as expensive as a few thousand to get an abortion.",Not the only way to prevent,against,[7]
1381,1582733723-326,https://www.debate.org/opinions/should-abortion-be-legal,"I don't see why a women should not be allowed to abort their child. It's her body, her choice, and ultimately, her decision. That being said, I think that abortion should be legal under certain circumstances. For example, if the woman was raped. If we don't make it legal, women are just going to find another way to abort their baby (yes I mean the coat hangar way).",Of Course It's Their Body!,for,[2]
325,1582734815-1846,https://www.debate.org/opinions/is-abortion-wrong,The rights of the fetus outweigh the rights of the mother. Not because the fetus has more intrinsic worth or more rights but because of the rights that are at stake. The fetus possesses the right to live. I don't care if you say it's not human; I also believe animals possess the right to live and fetus's are nearer to humans than animals. The right to live is probably the biggest right there is. Whatever outweighs it has to be strong. I absolutely do not believe the mothers right of choice outweighs the fetus's right to live.,In the majority of cases.,against,[17]
1920,1582734972-2134,https://www.debate.org/opinions/should-abortion-be-illegal,"Abortion should not be illegal (Are you crazy) as a woman I have the right to do as I feel especially with my body, how dare someone and/or the government tell me otherwise. At the end of the day if I have a child ARE YOU TAKING CARE OF ME AND THAT CHILD? I didnt think so.Besides there are more and more children being born in a single parent household."" Ever heard of it takes a village to raise a child "". And to state my opionion I definantly think you stated some stereotypical reasons on why abortion should be legal",Absoultely Not,for,[2]
1220,1582734822-1905,https://www.debate.org/opinions/should-abortion-be-illigal,"Since the legalization of abortion in 1973, over 56 million unborn children have been killed. The first and foremost instinct of humans is preservation of life. This begins with self-preservation, and extends to all humanity through domestic bonds and realization of a like nature. The Coalition on Abortion/Breast Cancer reports: ""28 out of 37 worldwide studies have independently linked induced abortion with breast cancer. Thirteen out of fifteen studies conducted on American women report increased risk.
Source: http://www.tfpstudentaction.org/politically-incorrect/abortion/10-reasons-why-abortion-is-evil.html","Definitely, it should be.",against,[16]
877,1582734815-1288,https://www.debate.org/opinions/is-abortion-wrong,Abortion is so wrong! That is murder. Don't say a fetus isn't alive because it is it is breathing and is a living being. Even when you see a ultrasound you can see the baby moving and the arms and legs growing. That is cruel to kill a baby.That is murder and is not necessary. If you don't want the baby then give it up for adoption or something but don't do abortion that is wrong and is murder.The baby did nothing wrong its not their fault you don't want the baby. Simple solution. ADOPTION NOT MURDER. End of story that is a sin and is wrong on so many levels.,Abortion is completely wrong!,against,[16]
577,1582734815-1282,https://www.debate.org/opinions/is-abortion-wrong,"To all the people who think this planet is overpopulated and think that killing children will somehow make life better:

 If everyone in this world was standing shoulder-to-shoulder, we would fit into Texas. Only 3% of the usable earth is being used. Populations are going way down. Did you know that abortion is actually very anti-feminist? In places like China and India, ultrasounds are used to check the sex of the baby, and they are aborted if they are female. In a city near Bombay, India they are having a huge population issue-- for every ten men there is only one female because people don't want to keep their female children--they choose to abort them. 

Abortion is murder, pure and simple. Have you ever watched ""The Silent Scream""? i highly recommend it. 

Tearing an infant's limbs off, sucking their brains out, or burning them to death (which is what different kinds of abortion does) is NOT humane. It's evil. It's unthinkable. But 3,000 children die every day.",Abortion is Murder,against,[16]
366,1582734815-1500,https://www.debate.org/opinions/is-abortion-wrong,"As stated before, abortion is murder. A fetus, like a human, has a pumping heart, eyes, organs, a brain, etc. etc. What doesn't make it a child (human being), that all matters to the person, although everyone has their own preferences. Yes, abortion is wrong, why must it be debated at all?",Abortion is practically murder,against,[16]
2369,1582734972-2076,https://www.debate.org/opinions/should-abortion-be-illegal,"It's not like the population growth rate for the U.S. has been negative because abortion is legal. Besides which of the many problems the world is facing (hunger, housing, poverty, education, violence, environmental destruction, ect...) will be made better by adding more people to the equation. We have 7.5 billion people in the world and the limit the world can handle is around 10 billion. When we hit that point the choices will get even harder.",Abortion will not decrease the population,for,[7]
2012,1582734972-2161,https://www.debate.org/opinions/should-abortion-be-illegal,"AN ABORTION IS THE DECISION OF THE MOTHER NOT THE GOVERNMENT!   People who get abortions are not killers. You simply cant not ""kill"" someone that is not alive to begin with. Most women get and abortion BEFORE the fetus even develops lungs to breathe or a heart beat and the last time I checked both are needed to be considered alive.",Abortion Should NOT be illegal!!!,for,[3]
2076,1582735052-2658,https://www.debate.org/opinions/is-abortion-wrong,"Depending on the situation, what if the one who is getting an abortion is   someone who could lose their life from having that baby or the baby is not in a good position to be born, then you'd be losing a life either way or both ways,if its someone who has been raped or didn't plan to have a baby gets one,i think its also okay because their not ready and its a one time thing at the time, but i understand that getting knocked up more than two times and getting an abortion every time is wrong, they shouldn't ban abortion but they should set some boundaries like they will only get an abortion done depending o the reason and if they can prove it, if you can't trust them with a choice, how can you trust them with a baby?",Depends on the circumstances,for,[2]
2339,1582735052-2649,https://www.debate.org/opinions/is-abortion-wrong,"Even though it should be avoided where possible, it cannot always be considered wrong. For those that argue that life begins at conception, what about IVF? In IVF many eggs are fertilised but only a few are ever given a chance at life. The rest are either used for research, stored or maybe discarded. Surely we are also destroying life here, but we are also creating life. Sometimes someone is having a baby not out of choice, e.G. They may have been raped. In this case abortion can be justified, especially if the individual is young. Also remember the unborn child, does not have the ability to think or hold emotions. Yes we are denying it the chance of life, but we also deny many other things a life. Nevertheless if the abortion is merely the result of a stupid mistake, selfishness or occurs later on in the pregnancy, it is wrong.",Depends on the situation,for,[3]
386,1582734815-1828,https://www.debate.org/opinions/is-abortion-wrong,"Whether or not the baby is outside of you, you are still killing it. If you kill the baby then they don't get to experience life. He or she is being deprived of one of God's greatest gifts, and that's life. We don't have the right to take that away from anybody; it's not fair. Using abortion to cover up one night stands, affairs, even teen pregnancies isn't right. Rape is understandable. But you need to take responsibility for actions. A baby isn't a problem that can just go away.",Yes. It's taking life.,against,[16]
1503,1582733723-113,https://www.debate.org/opinions/should-abortion-be-legal,"What if the girl got pregnant and it wasnt her fault, what if she got raped? Her parents may be forcing her to get an abortion since she may be too young and will not be able to cope. Although people say its murder or killing a fetus that may grow. Its also not grown yet so there isnt really much wrong with getting it done withing the first weeks or month",Abortion is fair!!!,for,[11]
2141,1582735069-2723,https://www.debate.org/opinions/is-abortion-the-same-morally-as-murdering-a-child,"Abortion is choice of woman and man that conceived, not anyone's else concern. They have to live with the choice they make. More contraception we have readily available for men and women less of abortions we will have ... So please keep your noses out of private lives of other people; if they already have to make that horrible decision they don't need some self righteous bigot telling them they are wrong.   Thank you.",Be more concern with children that are born then unborn.,for,[2]
920,1582734815-1260,https://www.debate.org/opinions/is-abortion-wrong,"Well what about the unborn child who never receives that choice?

Biology is clear that at conception, also known as fertilization, a unique organism comes into existence.  Since this new life possesses human DNA and is the offspring of human parents, it can only legitimately be described as human life.

Since there is no question that human zygotes, embryos and fetuses are alive, some have attempted to claim that human beings are not “persons” until some threshold is crossed, such as viability, the capacity to feel pain, birth, or even the first year after birth. The merits of such notions could be debated, but it should be clear that they are not based on science but rather on ideology, philosophy, or belief.



As far as observable science is concerned, human life begins at conception.",People think that the woman should have a choice?,against,[17]
389,1582734815-1433,https://www.debate.org/opinions/is-abortion-wrong,"Abortion is murder because you are killing an innocent child and preventing it from coming to meet the beautiful world. Yes, of course women should get the choice of aborting or not, but the one who doesn't get the choice   is the unborn child. People who abort are mostly   18 years or younger just trying to look for an easy way to get rid of something they made.",Abortion is murder!,against,[16]
2610,1580744706-444,https://www.debate.org/opinions/do-women-have-the-right-to-abort-a-fetus,"Fetuses don't develop consciousness until 5-6 months
Before that, They're clusters of cells
If something doesn't have feelings and a personality, Then it's not a human being or any type of being
This has been proven by bioethics
A human life is not the same thing as a human being
And if human life is what's important, Then that means dogs don't deserve to live because they're not human life
And obviously that's wrong",Fetuses are not human beings until 5-6 months,for,[3]
1020,1582734827-1925,https://www.debate.org/opinions/do-you-think-abortion-is-wrong,"When the egg is fertilized, that is when life starts no matter how you slice it. Fertilized eggs are just exactly like fertilized seeds in the ground. If it is growing in any way shape or form, it is living.   If you kill or abort this growing process, which is called life, you are murdering. Murder is murder. If you don't feel guilty about killing innocent babies, then we should put up a law saying that we are allowed to murder grown up people.",It is wrong. Murder is murder.,against,[16]
438,1582734704-1235,https://www.debate.org/opinions/should-abortions-be-abolished,"I remember hearing my son's heartbeat pounding quickly and quite audibly through the stethoscope that our doctor held to my wife's stomach. We had found out she was pregnant just 2 weeks after we got married! 
That was over 19 years ago. Our oldest child is now an 18 year old senior in high school. He stands 6 ft 4 inches tall. He is a football player. He is a great kid. I love him with all my heart. I loved him the moment my wife showed me the positive pregnancy test.",I heard my sons heartbeat at 5 weeks,against,[17]
2201,1582735052-2505,https://www.debate.org/opinions/is-abortion-wrong,"I understand where people come from saying it's wrong, but it should still be a choice.Abortion should remain legal because women should have the right to decide what happens with their bodies; some women that become pregnant are not ready emotionally or financially to be mothers; and abortion is the best answer for an unwanted pregnancy between casual sex partners.Women should be given the right to decide what happens with their bodies. It is the woman that has to carry the fetus in her womb for up to nine months and definitely change her lifestyle to make sure the baby receives proper nutrients. Pregnancy changes a woman's life immediately and often unexpectedly. The woman does all the hard work during pregnancy; therefore, it should be the right of that woman to decide if she is ready to bring another life into this world. If she decides that she is not ready, she should have the option of terminating her pregnancy. If a woman is raped, and doesn't want the baby, she should be able to have an abortion. Also, what if someone got unintentionally pregnant and was not financially ready? Or maybe the couple was underage and didn't have the experience? These are all reasons why it should be legal and are right it many cases.","I don't ALWAYS agree with it, but it should be a choice.",for,[2]
2653,1580744423-195,https://www.debate.org/opinions/should-abortion-stay-legal,"When you get an abortion you are killing a baby literally. No matter if the child comes from rape or it comes from an accident, the child should still have a chance to live a normal life.   Yes i know that not everyone will agree with me but I have a chance to put my opinion and my reasons on here. Dont like my comment? Sucks for you. My Opinion> Your opinion.",It is killing children!!!!!!!,against,[16]
338,1582734700-1230,https://www.debate.org/opinions/should-abortion-be-illegal,"It should because you your gonna act old enough to conceive, then your old   enough to take the responcibility to keep that child. If you can't provide proper care for the infant give that baby up for adoption, it's the right thing to do! Killing infants is TERRIBLE god would want you to do the right thing!",YES it should be illegal,against,[7]
2117,1582734972-2131,https://www.debate.org/opinions/should-abortion-be-illegal,"Yes you might stop legal abortions done in safe clinics with concern for the woman receiving the abortion. But guess what? Just like anything else, making something illegal doesn't make it go away. Drugs are illegal, and yet people still do it. Murder is illegal, people don't stop doing it. If it is made illegal then women will still do it in unsafe conditions. Thus killing the woman and the fetus. And for the last time, we are a secular country, we don't have an official religion so using ""God said this"" or ""the Bible says this"" is pointless. If you want to live in a theocracy (religion rules the government) Become a Muslim and move to one of the Arabian countries. Where your ""god"" can rule over yours (and everyone else's) lives. Or find a way to live in the Vatican",Making it illegal does more harm than good http://thinkprogress.org/health/2012/10/04/963901/47000-women-die-each-year-from-unsafe-abortions/,for,[7]
1060,1582734815-1885,https://www.debate.org/opinions/is-abortion-wrong,In many Catholics eyes it is wrong but there has never been a bill passed to stop it should there be one?   There should it is a killing of an unborn child. It is basically murder the baby is already living within the first few weeks. God is the one who gives lives and takes them not humans.,Abortion is murder,against,[7]
2185,1582734972-2089,https://www.debate.org/opinions/should-abortion-be-illegal,"Abortion should be banned because mothers are killing babies without a care. If murder is illegal abortion should be illegal too. It is a mothers body but would that mother kill a baby, probably not. People say that it's not killing but doctors take a knife and cut the baby into tiny pieces.",Abortion should banned,against,[16]
725,1582734815-1577,https://www.debate.org/opinions/is-abortion-wrong,"I support this argument. Why would you have a baby for two years and then, out of no where, just kill it? Thats just plain stupid. No offence but the people who do this are not nice or smart. You don`t see turtles killing their creatures do you?
                 Thank you!",Abortion is murder,against,[16]
185,1582733989-753,https://www.debate.org/opinions/should-abortion-be-legal,"Believe it or not, a few celebrities almost never came into this world. Some of these popular people include Celine Dion, Cher, and Justin Bieber. The mothers of these stars considered abortion but gave live birth instead. Could you imagine life without some of their songs, like ""Baby"" or ""My Heart Will Go On"" from Titanic?",The fetus' life is not predictable,against,[7]
1349,1582734647-798,https://www.debate.org/opinions/is-abortion-bad,"The Bible says that murder is bad. A 'fetus' is not non-living, it is a fully functioning body that should not be harmed. Life is a beautiful thing, not a curse. Abortion is not the 'safe a legal way' to kill children. It would be the same as shooting a child. It should be illegal.",The Bible says so.,against,[7]
1822,1582734972-1968,https://www.debate.org/opinions/should-abortion-be-illegal,"My friend was raped and beaten when she was 12. She barely managed to escape with her life. My friend was in an Honors program at school, since she was truly smart and gifted. She studied all the time. She was skipped two grades, and she played the cello and was so good at it that she was immediately put into the state honors orchestra program. She had raw talent. She wanted to be a famous musician when she grew up. However, her parents were religious and refused to let her get an abortion. My friend was forced to give birth to the child of the monster that raped her. She died while giving birth to the baby, since her body was weak, she was in a lot of immense pain, and her heart failed. That young, innocent, talented, wonderful girl died, all because these stupid religious fanatics had forced her to give birth. She had a body, and she had a right to do what she wanted to do wth it. The fact that all that potential and wonderfulness was wasted depresses me. Thank god that that dumb religious fanatic Romney is not our president.",A Sad Story,for,[7]
1479,1582733669-21,https://www.debate.org/opinions/should-i-get-an-abortion,"If the child is unwanted or can not be supported then an abortion can be the solution. If you are unable to give the child a good life, Unable to birth the child and what not then it is your decision. I would say consider if you can give birth to the child and give it up for adoption first, But if this is not feasible then at the end of the day I believe it would be unfair to force a mother to go through 9 months of pain and emotion just to have a child you can not care about or for. I value life, However I realise there are many circumstances where an abortion would be necessary or valid and I believe the mother has the right to decide if she wants a child to grow in their body or not.",Your own choice,for,[11]
66,1582733989-661,https://www.debate.org/opinions/should-abortion-be-legal,"A baby is still a baby even if it is in a woman's womb. And the ""it's her body"" argument is simply stupid. It is no more her body then you are your moms body, and I don't see you fighting for her right to murder you. Another thing that should be noted is that everybody voting here has been born. I doubt that anyone here can honestly say that they would rather never exist then be an orphan. So how is it more fair to kill someone, instead of just giving them to someone who wants them?",You are killing a baby.,against,[16]
1536,1582733726-373,https://www.debate.org/opinions/pro-choice-or-not,"The government has no right to tell a woman what to do with her body. It's a horrifying sight to see but it was the woman's choice to have it! This is part of the civil side of women's rights, Unlike other stuff. Protect the right to choose, The government can't tell ""her"" what to do with her body.","Her body, Her choice.",for,[7]
2450,1580224689-92,https://www.debate.org/opinions/do-women-have-the-right-to-abortion,"How dare ANY of you say it is not!?   I am a living person with a soul. My rights when in regards to me, come first. The hypothetical person that would be nothing more than a parasite in my uterus until it is born, come second. That is not negligent. It is not irresponsible. It is human right. ""Just give it up for adoption if you don't want it"". So you'd force me to go through with the pregnancy and birth? ""It is a sin"". Not to me, don't believe in it. Which is ALSO my right. So I have to be abstinate? I'm not allowed to love anyone? You repulsive pro-lifers would also deny me my right to birth control. Well let me be the one to tell you now:YOU DO NOT HAVE THE RIGHT!!! I dont care about your dogma or your condescending attitude, trying to tell me what is right for me. It is reprehensible that women's rights about what happens to her body are even considered. Yet we constantly have to stand and defend them. I will. I am a person. I will be heard.",Yes it is my body.,for,[7]
696,1582734827-1915,https://www.debate.org/opinions/do-you-think-abortion-is-wrong,"Would you ever murder a human being so why would you murder a tiny one more babies are killed then in the holocaust thats so scary to think about, these children never got to see there family, never got to start a family, never got to see the sunlight,and never got to walk to laugh",Are you a baby killer?,against,[16]
2485,1580225173-119,https://www.debate.org/opinions/do-women-have-the-right-to-abortion,"In all cases, including rape and incest, the ability for women to access emergency hormonal contraceptives (a.K.A ""plan b"") following sexual intercourse is very likely in the United States. While some may make a class argument concerning this topic on a case by case basis, the probability that a woman (even one who was raped) was not on birth/fertility control, did not use a condom, or was not able to access plan b is extremely unlikely.   In all other less extreme cases -mostly concerning pre-planned and consensual intercourse- the woman (and man) had the ability to make a conscious decision to either wear protection (very cheap) or abstain. The fact is, we should not even be having a discussion as to whether women have a ""right"" to what is essentially murder - we should be promoting healthy decisions.","The circumlocution adopted by ""women's choice"" advocates is destructive and does not counter our [""pro-life""] arguments concerning morality and feasibility.",against,[25]
687,1582734700-1207,https://www.debate.org/opinions/should-abortion-be-illegal,Abortion is a horrible thing that should be banned because its not just taking a human life but it also taking your peace within. Imagine all the thoughts you might developed after abortion about what would it have been like if the baby had been born and why couldn't it had been some other way.,It will haunt you.,against,[7]
1111,1582734815-1775,https://www.debate.org/opinions/is-abortion-wrong,"If killing a person is illegal, why isn't killing a baby? Just because it's being done by a doctor under the state shouldn't make it right. Killing is a sin. Since when is an adult worth more than the new generation that'll keep the humane race surviving? It's just not right.",Abortions are inhumane,against,[16]
748,1582734815-1521,https://www.debate.org/opinions/is-abortion-wrong,"Yes women should have a choice but they make that choice when they chose to have sex. As for cases of rape and incest , incest could have serious medical implications for a child, and not all women could care for a child after being raped. However a lot   women have abortions for selfish reasons and regret it after. Women who take pills to miscarry see their baby and only then realise what has happened. Abortion scars women and most importantly ends in the death of a child.",Abortion is murder,against,[25]
1929,1582735052-2282,https://www.debate.org/opinions/is-abortion-wrong,"Abortion will occur, whether society bans it or supports it. It is better to regulated it and keep the women safe in a clean environment, the abortion rate will naturally decrease over time. Moral crusades have a long history of failure, see the War on Drugs and Prohibition as examples.",Pragmatism in Society,for,[7]
2087,1582735052-2362,https://www.debate.org/opinions/is-abortion-wrong,"A 5-6 weeks old embro aren’t with more than the embryos mother. Are it living? Yes. But the embryo doesn’t understand, The brain cells haven’t even started evolving. It isn’t more living than a worm. And do you think an worms life is worth so much that it would be okey to give the human a bad future? And what about if the embryo started evolving at actually being a baby and getting born. And he/she wasn’t wanted or his/her parents could’nt take care of here, Would that be right? 

An embryo isn’t a human, It’s cells starting to evolve, It would be much more cruel to let a unwanted baby live.",What if you were the mother?,for,[3]
1173,1582734815-1638,https://www.debate.org/opinions/is-abortion-wrong,"The baby will have good life no matter if your poor or not. The baby does not have the choice of life's. But as an alternative solution just have thee baby then give it up for adoption, where the kid will have the opportunity as everyone else in the whole god dam world",Murder is super bad,against,[7]
1530,1582733723-201,https://www.debate.org/opinions/should-abortion-be-legal,A women should be able to do it as long as the babies not 1 month or something away from being born to the point where it must be ripped from the vagina and chopped up. If i was raped i would not want that child if it got to that point of pregnancy seriously. Just wait till you get raped then see how it feels like.,Free country... Why not ?,for,[11]
